,from_user,text,created_at
2060,Essam_abdine,  نادر بكار  المتحدث باسم حزب النور بيقول كلام مهم جدا علي حسابه عن قضيه ابو اسماعيل  لو نعلم انه مظلوم ما ترددنا في نصرته,17/04/2012 19:16
2061,dalia4578,مش ثقه في القضاء لكن ابو اسماعيل وغيره وفقوا على الترشح في وجود اللجنه دى ووجود الماده  يشربوا بقى,17/04/2012 19:15
2062,Jacquelinemik,كنت معدي من مقر اللجنه العليا للانتخابات استنفار امني شديد ومدرعات امن مركزي للتصدي لاي محاوله شغب من انصار ابو اسماعيل,17/04/2012 19:15
2063,egyptclown,ولاد ابو اسماعيل والمودين ليه متعصبين له من قبل ما يكون رئيس اساسا امال لو نجح الناس دي هتعبده بقي ولا ايه ابو اسماعيل,17/04/2012 19:15
2064,Sam__Samir,  مش ثقه في القضاء لكن ابو اسماعيل وغيره وفقوا على الترشح في وجود اللجنه دى ووجود الماده  يشربوا بقى,17/04/2012 19:15
2065,salam_tarek,   نادر بكار يخرج عن صمته قائلا  للاسف الشديد لو نعلم ان الشيخ ابو اسماعيل مظلوم لما ترددنا عن ,17/04/2012 19:15
2066,hassanelzarkawy,ورحمه نوال يا حازم لتقول الحق ماما امريكيه ولا لاء ابو اسماعيل,17/04/2012 19:16
2067,Ehab3ali,  ولاد ابو اسماعيل والمودين ليه متعصبين له من قبل ما يكون رئيس اساسا امال لو نجح الناس دي هتعبده بقي ولا ايه ابو اسماعيل,17/04/2012 19:16
2068,MidoZizOoO,  نادر بكار لاولاد ابو اسماعيل  اصبروا لتسمعوا من مجلس شورى العلماء  الذي ايد الشيخ حازم من قبل ,17/04/2012 19:16
2069,molaa2,يا اهل مصر اعلموا بان اقصاء ابو اسماعيل هو مخطط صهيوني امريكي بمباركه المجلس العسكري والذي هو مسلوب القوه والارادهحازم ابواسماعيل,17/04/2012 19:16
2070,hor59,عايز اشوف عرص رافع علم السعوديه يا ولاذ الوسخه  بلا حازمون بلا متناكون ابو اسماعيل,17/04/2012 19:17
2071,ahmed_elto5y,لما رجل دين يستميت على منصب كدا  و مصر انها موامره حتى لو عارف ان ممكن انصاره يقلبوها بـ دم  لا حول ولا قوه الا بالله ابو اسماعيل حازم,17/04/2012 19:17
2072,FDAAAA,الى المرشحين الباقين اذا كنت لا تستطيع الوقوف ضد الظلم البين الواقع على مواطن مصري فانت لا تصلح لرئاسه مصر حازم حازمون ابو اسماعيل,17/04/2012 19:17
2073,ma_ghalwash,اصدقائي اولاد ابو اسماعيل مش عايزه لبش جنب المدرسه بكره لا هطربقها علي دماغكو و دماغ الخلفوكوانا العفاريت بترقص قدام وشي حاليا,17/04/2012 19:16
2074,KareemNasser,يناير ابو اسماعيل الانتخابات الرئاسيه   اكيد بو زماعين لن يصرح بانه كاذب ومضلل فما هو البديل له  اظن بديل الفوضي,17/04/2012 19:16
2075,ahmed_essam5,وامسك يا سكينه امسك يا سكينه ابو اسماعيل,17/04/2012 19:17
2076,KhoKhaZ,ولاد ابو اسماعيل ما ناويين يجبوها لبر صح  ابو اسماعيل,17/04/2012 19:17
2077,Zeina_Ahly1907,حازمون جاهلون وللحقيقه عارفون وعاملين فيها مستعبطون ابو اسماعيل,17/04/2012 19:18
2078,Sarah_Gheita,اعتقد ان حازم ابو اسماعيل فقد كثير جدا من شعبيته و مصداقيته عند الناس كلها  عيب عليه و الله اللي بيحصل ده ابو اسماعيل,17/04/2012 19:17
2079,mahmoudsamir1,نقاء الجنسيه  ده باعتبار ان مصر معداش عليها خلق ربنا كلهم و استوطنوا  المقياس الكفاءه  بس ربك لبالمرصاد ذنب البرادعي و زويل ابو اسماعيل,17/04/2012 19:20
2080,Redafathalla,احنا فى زمن النفخ ابو اسماعيل حازمون ,17/04/2012 19:20
2081,sally_adm,ابو اسماعيل من لا يحترم القانون كيف يصير مشرعه ده غير اللى ميعرفش امه هيعرف اهل امته  ازاى,17/04/2012 19:20
2082,MeeeToH,     وبعيدا عن مجانين ابو اسماعيل ومجانين الريال والبايرن تسيب انت كل ده يا معلم وتسمع منير ,17/04/2012 19:19
2083,ameraa2011,انت اتحسدت يا ابو اسماعيل,17/04/2012 19:19
2084,Lo2iSalah,  حازمون جاهلون وللحقيقه عارفون وعاملين فيها مستعبطون ابو اسماعيل,17/04/2012 19:19
2085,thawrabel3akl,ابو اسماعيل  باي باي يا كوتش ابو اسماعيل,17/04/2012 19:19
2086,Y_Abdelkawy,علي فكره بقه جد عمرو موسي الرابع و العشرون كان هكسوس و جد شفيق التمناشر كان تاتار  ايه ابو اسماعيل,17/04/2012 19:18
2087,DinoCracy,مش البينه لمن ادعى  فين البينه يا ابو اسماعيل  ابو اسماعيل,17/04/2012 19:20
2088,Aymanmody10,  حازمون جاهلون وللحقيقه عارفون وعاملين فيها مستعبطون ابو اسماعيل,17/04/2012 19:20
2089,RoOnyKhaled1,  ابو اسماعيل  باي باي يا كوتش ابو اسماعيل,17/04/2012 19:20
2090,shehabyoussef,ولاد ابو اسماعيل كانوا فاكرين انه من العشره المبشرين بالجنه طلع من العشره المالوشين من اللجنه ,17/04/2012 19:20
2091,abosyam,ابو اسماعيل يا كذاب يازباله بتقول انك حلفت ان امك مش امريكيه يعني حلفت بالله العظيم كذب يا لهوووووي,17/04/2012 19:20
2092,gamahran,  ولاد ابو اسماعيل كانوا فاكرين انه من العشره المبشرين بالجنه طلع من العشره المالوشين من اللجنه ,17/04/2012 19:22
2093,OmmAdam,ادركوا اللحظه الفارقه  هع هع  حازمون ابو اسماعيل ابواسماعيل,17/04/2012 19:22
2094,Hanyghoraba,بيضحكونى قوى انصار ابو اسماعيل لما يقعدوا يسقفوا ويقول يسقط يسقط حكم العسكر,17/04/2012 19:22
2095,Esmat__,المعتصمين امام اللجنه مقتنعين بان الاسلام في خطر حاتقنعهم ازاي بانهم يفضوا الاعتصام ابو اسماعيل,17/04/2012 19:21
2096,Abdo_Elmasri,ابو اسماعيل كالعاده دعا الي الاعتصام و فص ملح و داب ابو اسماعيلبتاع شهادات مش بتاع اعتصامات مرشحي الرئاسه مصر,17/04/2012 19:21
2097,alishushan,  لا تكون دي اللحظه الفارقه اللي كان بيقولنا عليها ابو اسماعيل  حازمون,17/04/2012 19:22
2098,louaisalama,هتاف انصار ابو اسماعيل  ادينا اشاره نجيب طنطاوى فى شيكاره    مصر  الشعب يصنع فرعون جديد بما لا يخالف شرع الله ,17/04/2012 19:22
2099,melgezery,الاخوان و السلفيين بتوع نعم في الاستفتاء بتودي الجنه وتحيب الاستقرارها استقريتو و دخلتو الجنه حمرا  ابو اسماعيل الشاطر,17/04/2012 19:22
2100,ShOod_Tharwat,لا تكون دي اللحظه الفارقه اللي كان بيقولنا عليها ابو اسماعيل  حازمون,17/04/2012 19:23
2101,eliraqi_2010,  ابو اسماعيل كالعاده دعا الي الاعتصام و فص ملح و داب ابو اسماعيلبتاع شهادات مش بتاع اعتصامات مرشحي الرئاسه مصر,17/04/2012 19:24
2102,rashaibiary, هتاف انصار ابو اسماعيل  ادينا اشاره نجيب طنطاوى فى شيكاره   مصر  الشعب يصنع فرعون جديد بما لا يخالف شرع الله ,17/04/2012 19:24
2103,gatenews12,ولاد ابو اسماعيل كانوا فاكرين انه من العشره المبشرين بالجنه طلع من العشره المالوشين من اللجنه   مصر,17/04/2012 19:24
2104,7amzasarah,  هتاف انصار ابو اسماعيل  ادينا اشاره نجيب طنطاوى فى شيكاره    مصر  الشعب يصنع فرعون جديد بما لا يخالف شرع الله ,17/04/2012 19:24
2105,freedomcoat,كفايه كلام عن حازم يا ولاد المره  ابو اسماعيل حازمون,17/04/2012 19:24
2106,7ossny,هتفضلوا طول عمركم عاش الملك مات الملك نفسى مره تفهموا ان خلاااااااااااااااااص كش ملك  انصار ابو اسماعيل افهموا انتوا اللى قتلوا نعم ,17/04/2012 19:23
2107,samehgowana2012,تدبيرهم فى تدميرهمتنطبق على التيار المحافظمن حفر تعديلات دستوريه لاخيه وقع فيها ابو اسماعيل,17/04/2012 19:25
2108,ThwarBlaTyar,هاهاهاهاهاها   ابو اسماعيل حازمون,17/04/2012 19:25
2109,ZozzAldwin,بكار مايحدث من انصار  ابواسماعيل لايمت للمنهج السلفي بصلهنادر بكار ابو اسماعيل سلفى   اخوان ,17/04/2012 19:24
2110,_Moshkla_,  كفايه كلام عن حازم يا ولاد المره  ابو اسماعيل حازمون,17/04/2012 19:25
2111,aymanlionz, ابو اسماعيل كالعاده دعا الي الاعتصام و فص ملح و داب ابو اسماعيل بتاع شهادات مش بتاع اعتصامات مرشحي الرئاسه مصر,17/04/2012 19:25
2112,sherooabdelaziz,ولاد ابو اسماعيل عاملين منصه قدام لجنه الانتخاباتلما الغباء يبقى زي الدبان ع الزباله,17/04/2012 19:25
2113,M0stafaAllam,  نادر بكار لانصار ابو اسماعيل لو كنا نعلم صدق الشيخ لما ترددنا عن نصرته ابو اسماعيل مصر,17/04/2012 19:26
2114,zinonezin,باى باى ابو اسماعيل تعالو زرونا باى باى,17/04/2012 19:26
2115,Ferasshaker,ارجوكم كله الا المنجنيق  اذهبوا الي الدمشقي فعنده حل للابراج  اولاد ابو اسماعيل حازمون,17/04/2012 19:27
2116,Ahmed__Sinbad,انا لحد دلوقتى مش عايز اتهم ابو اسماعيل بالكدب و خلينا وراه اما نشوف اخرتهااا زهقت ابو اسماعيل,17/04/2012 19:27
2117,abu3omarr,الحازق الحق يحزق ليهدم فسادا ثم يهدا ليحزق الاخرون عداله اجتماعيه ابو اسماعيل حازمون حازقون  لازق حازق,17/04/2012 19:27
2118,mero_mo5,الواقع السياسه المصرى بقى عامل زى الاندومى شوربه  و كله داخل فى بعضه  مصر ابو اسماعيل,17/04/2012 19:27
2119,7adotamasrya2,        ابو اسماعيل,17/04/2012 19:26
2120,EnasKamal3,ياريت كانت امي انا امريكيه كنت خلصت من النكد اللي انا فيه ابو اسماعيل,17/04/2012 19:28
2121,oalrabeie,انباء عن نيه ابو اسماعيل العمل كمحامى خلع و عمر سليمان للعمل كا بودى جارد و الشاطر كا تاجر بطاريات و كاوتشمصر مرشحى الرئاسه,17/04/2012 19:28
2122,nahlaellewaa,بالعقل كده امريكا مش محتاجه تزور فى ورق رسمى يحرجها علشان مرعوبه من ابو اسماعيل رصاصه باتنين جنيه كانت اسهل ,17/04/2012 19:28
2123,TareqKhedr,هو حازمون فاكرين انهم كده حيوصلو لاى حاجه ابو اسماعيل,17/04/2012 19:28
2124,Norhan_Ramadan,   حازمون  سنحيا عبيدا لـ ابو اسماعيل,17/04/2012 19:28
2125,OsamaGT,لما يعوز يبقي حاميها و بلادو بيخرب فيها طالع نازل دمر فيها مسنود بالجبه و قفطانيي ابو اسماعيل,17/04/2012 19:30
2126,Ahmad_Mekki,  وائل غنيم  الخائن العميل اتفق هو واوباما علي ابو اسماعيل  يارب هي عقول الناس دي فيها ايه,17/04/2012 19:30
2127,mnafei,ابو اسماعيل روح ينام على سريره وخلى الناس المضحوك عليها تنام فى الشارع عشان هوه ينام بعد كده فى قصر الرئاسه وهمه برضوا هيفضلوا فى الشارع,17/04/2012 19:30
